"Species","MaxT","MinT","lng","lat","Site"
"Xenocyon_lycaonoides",1.4,0.21,-107.900002,50.700001,20563
"Xenocyon_texanus",1.4,0.21,-101.408096,34.505501,20498
"Aenocyon_dirus",1.4,0.014,-80.5,28.1,20419
"Xenocyon_lycaonoides",0.774,0.129,-139.766663,67.849998,159681
"Aenocyon_dirus",0.21,0.014,-82.199997,28.799999,20398
"Aenocyon_dirus",0.21,0.014,-82.300003,29.1,20491
"Aenocyon_dirus",0.21,0.014,-109.650002,29.683332,20495
"Aenocyon_dirus",0.21,0.014,-79.087776,33.010277,79918
"Aenocyon_dirus",0.21,0.014,-80.334724,32.479443,79757
"Aenocyon_dirus",0.21,0.014,-118.293335,33.762501,85314
"Aenocyon_dirus",0.21,0.014,-118.348892,34.069721,150336
"Aenocyon_dirus",0.21,0.014,-80.175652,33.018505,206993
"Aenocyon_dirus",0.21,0.014,-80.716667,25.950001,195112
"Canis_latrans",0.21,0.014,-82.300003,29.1,20491
"Canis_latrans",0.21,0.014,-118.348892,34.069721,150336
"Canis_latrans",0.21,0.014,-80.449265,32.757771,206992
"Canis_latrans",0.21,0.014,-80.716667,25.950001,195112
"Canis_latrans",0.21,0.014,-94.090271,29.661949,225289
"Canis_lupus",0.21,0.014,-118.348892,34.069721,150336
"Urocyon_cinereoargenteus",0.21,0.014,-82.300003,29.1,20491
"Urocyon_cinereoargenteus",0.21,0.014,-118.348892,34.069721,150336
"Urocyon_cinereoargenteus",0.21,0.014,-80.716667,25.950001,195112
"Urocyon_littoralis",0.21,0,-120.695274,35.752499,84904
"Aenocyon_dirus",0.129,0.0117,-112.900002,42.799999,20569
"Aenocyon_dirus",0.129,0.0117,-82.099998,29.799999,20572
"Aenocyon_dirus",0.129,0.0117,-82.416664,29.6,20573
"Aenocyon_dirus",0.129,0.0117,-82.5,27.5,20580
"Aenocyon_dirus",0.129,0.0117,-82.099998,29.799999,20594
"Aenocyon_dirus",0.129,0.0117,-110.199997,32,20619
"Aenocyon_dirus",0.129,0.0117,-81.449997,28.716667,20636
"Aenocyon_dirus",0.129,0.0117,-82.199997,28.799999,20638
"Aenocyon_dirus",0.129,0.0117,-121.5,38.599998,20642
"Aenocyon_dirus",0.129,0.0117,-100.716667,23.816668,71277
"Aenocyon_dirus",0.129,0.0117,-99.815277,24.099443,71345
"Aenocyon_dirus",0.129,0.0117,-84.75,37.866669,74141
"Aenocyon_dirus",0.129,0.0117,-93.216667,36.666668,75995
"Aenocyon_dirus",0.129,0.0117,-104.449997,32.366669,76059
"Aenocyon_dirus",0.129,0.0117,-98.099998,30.358334,79581
"Aenocyon_dirus",0.129,0.0117,-108.199997,44.983334,93181
"Aenocyon_dirus",0.129,0.0117,-90.366669,38.266666,93379
"Aenocyon_dirus",0.129,0.0117,-81.336098,37.097298,104758
"Aenocyon_dirus",0.129,0.0117,-78.388885,40.427223,104797
"Aenocyon_dirus",0.129,0.0117,-79.368889,38.602779,93332
"Aenocyon_dirus",0.129,0.0117,-80.400002,25.700001,154722
"Aenocyon_dirus",0.129,0.0117,-82.699997,27.799999,154771
"Aenocyon_dirus",0.129,0.0117,-80.397499,27.638332,34269
"Aenocyon_dirus",0.129,0.0117,-81.900002,27.17,154804
"Aenocyon_dirus",0.129,0.0117,-82.476387,29.407499,154805
"Aenocyon_dirus",0.129,0.0117,-82.599998,29.85,154910
"Aenocyon_dirus",0.129,0.0117,-122.281998,40.784,155393
"Aenocyon_dirus",0.129,0.0117,-80.096107,32.8825,79923
"Aenocyon_dirus",0.129,0.0117,-80.166664,26.700001,154921
"Aenocyon_dirus",0.129,0.0117,-99.129997,19.9,227227
"Aenocyon_dirus",0.129,0.0117,-97.783302,27.933331,230753
"Canis_armbrusteri",0.129,0.0117,-82.099998,29.799999,20593
"Canis_armbrusteri",0.129,0.0117,-80.447777,33.214443,152904
"Canis_latrans",0.129,0.0117,-117,34.799999,20273
"Canis_latrans",0.129,0.0117,-112.900002,42.799999,20569
"Canis_latrans",0.129,0.0117,-112.900002,42.799999,20612
"Canis_latrans",0.129,0.0117,-105,37.299999,20617
"Canis_latrans",0.129,0.0117,-110.199997,32,20619
"Canis_latrans",0.129,0.0117,-121.5,38.599998,20642
"Canis_latrans",0.129,0.0117,-120.400002,36.099998,20644
"Canis_latrans",0.129,0.0117,-82.199997,28.799999,20653
"Canis_latrans",0.129,0.0117,-80.397499,27.638332,34269
"Canis_latrans",0.129,0.0117,-97.150002,18.266666,71308
"Canis_latrans",0.129,0.0117,-107.150002,38.483334,74953
"Canis_latrans",0.129,0.0117,-104.449997,32.366669,76059
"Canis_latrans",0.129,0.0117,-98.099998,30.358334,79582
"Canis_latrans",0.129,0.0117,-97.683334,30.633333,79683
"Canis_latrans",0.129,0.0117,-96.707497,32.714722,93103
"Canis_latrans",0.129,0.0117,-106.883331,34.883331,93141
"Canis_latrans",0.129,0.0117,-108.199997,44.983334,93181
"Canis_latrans",0.129,0.0117,-112.583336,44.633331,93182
"Canis_latrans",0.129,0.0117,-120.5,43.333332,93251
"Canis_latrans",0.129,0.0117,-104.783333,32.349998,93281
"Canis_latrans",0.129,0.0117,-103.466667,43.433334,93333
"Canis_latrans",0.129,0.0117,-90.366669,38.266666,93379
"Canis_latrans",0.129,0.0117,-114.51667,50.183334,93528
"Canis_latrans",0.129,0.0117,-78.512222,38.872501,104664
"Canis_latrans",0.129,0.0117,-80.400002,25.700001,154722
"Canis_latrans",0.129,0.0117,-122.281998,40.784,155393
"Canis_latrans",0.129,0.0117,-121.013885,38.908333,155409
"Canis_latrans",0.129,0.0117,-79.938889,33.078335,80232
"Canis_latrans",0.129,0.0117,-94.96302,36.693687,216271
"Canis_latrans",0.129,0.0117,-97.783302,27.933331,230753
"Canis_lupus",0.129,0.0117,-86.5,39,20600
"Canis_lupus",0.129,0.0117,-110.699997,50.099998,20615
"Canis_lupus",0.129,0.0117,-140,68.199997,20626
"Canis_lupus",0.129,0.0117,-108.199997,44.983334,93181
"Canis_lupus",0.129,0.0117,-112.583336,44.633331,93182
"Canis_lupus",0.129,0.0117,-104.783333,32.349998,93281
"Canis_lupus",0.129,0.0117,-105.683334,42.783333,93277
"Canis_lupus",0.129,0.0117,-111.866669,40.766666,93329
"Canis_lupus",0.129,0.0117,-103.466667,43.433334,93333
"Canis_lupus",0.129,0.0117,-80.166664,26.700001,154921
"Canis_lupus",0.129,0.0117,-122.281998,40.784,155393
"Canis_lupus",0.129,0.0117,-83.564522,43.234219,200622
"Canis_lupus",0.129,0.0117,-94.96302,36.693687,216271
"Canis_rufus",0.129,0.0117,-82.476387,29.407499,154805
"Cuon_alpinus",0.129,0.0117,-99.815277,24.099443,71345
"Protocyon_troglodytes",0.129,0.0117,-87.431389,20.315277,212361
"Urocyon_cinereoargenteus",0.129,0.0117,-82.416664,29.6,20573
"Urocyon_cinereoargenteus",0.129,0.0117,-82.099998,29.799999,20594
"Urocyon_cinereoargenteus",0.129,0.0117,-86.5,39,20600
"Urocyon_cinereoargenteus",0.129,0.0117,-82.300003,29.1,20634
"Urocyon_cinereoargenteus",0.129,0.0117,-82.199997,28.799999,20638
"Urocyon_cinereoargenteus",0.129,0.0117,-84.800003,34.200001,13066
"Urocyon_cinereoargenteus",0.129,0.0117,-81.449997,28.716667,20636
"Urocyon_cinereoargenteus",0.129,0.0117,-104.449997,32.366669,76059
"Urocyon_cinereoargenteus",0.129,0.0117,-108.400002,31.566668,76060
"Urocyon_cinereoargenteus",0.129,0.0117,-122.23333,40.916668,93250
"Urocyon_cinereoargenteus",0.129,0.0117,-79.29583,38.833332,124198
"Urocyon_cinereoargenteus",0.129,0.0117,-80.400002,25.700001,154722
"Urocyon_cinereoargenteus",0.129,0.0117,-82.476387,29.407499,154805
"Urocyon_cinereoargenteus",0.129,0.0117,-122.281998,40.784,155393
"Urocyon_cinereoargenteus",0.129,0.0117,-82.699997,27.799999,154771
"Vulpes_lagopus",0.129,0.0117,-140,68.199997,20626
"Vulpes_lagopus",0.129,0.0117,-153.5,70.5,20643
"Vulpes_lagopus",0.129,0.0117,-133.580002,56.34,81830
"Vulpes_macrotis",0.129,0.0117,-112.25,32.466667,93244
"Vulpes_velox",0.129,0.0117,-106.883331,34.883331,93141
"Vulpes_velox",0.129,0.0117,-104.783333,32.349998,93281
"Vulpes_velox",0.129,0.0117,-114.51667,50.183334,93528
"Vulpes_vulpes",0.129,0.0117,-112.900002,42.799999,20569
"Vulpes_vulpes",0.129,0.0117,-110.699997,50.099998,20615
"Vulpes_vulpes",0.129,0.0117,-80.397499,27.638332,34269
"Vulpes_vulpes",0.129,0.0117,-107.150002,38.483334,74953
"Vulpes_vulpes",0.129,0.0117,-107.150002,38.483334,74954
"Vulpes_vulpes",0.129,0.0117,-96.707497,32.714722,93103
"Vulpes_vulpes",0.129,0.0117,-106.883331,34.883331,93141
"Vulpes_vulpes",0.129,0.0117,-108.199997,44.983334,93181
"Vulpes_vulpes",0.129,0.0117,-104.783333,32.349998,93281
"Vulpes_vulpes",0.129,0.0117,-105.683334,42.783333,93277
"Vulpes_vulpes",0.129,0.0117,-111.866669,40.766666,93329
"Vulpes_vulpes",0.129,0.0117,-112.633331,38.650002,93330
"Vulpes_vulpes",0.129,0.0117,-151,65.349998,93339
"Vulpes_vulpes",0.129,0.0117,-114.51667,50.183334,93528
"Vulpes_vulpes",0.129,0.0117,-80.599998,28.083332,74292
"Vulpes_vulpes",0.129,0.0117,-122.281998,40.784,155393
"Vulpes_vulpes",0.129,0.0117,-86.063644,44.906494,200485
"Vulpes_vulpes",0.129,0.0117,-120.599998,38.599998,225801
"Canis_latrans",0.129,0,-104.800003,27,71263
"Canis_latrans",0.129,0,-88.599998,33.5,93345
"Canis_lupus",0.129,0,-80.679169,37.334721,104689
"Urocyon_cinereoargenteus",0.129,0,-88.599998,33.683334,93344
"Urocyon_cinereoargenteus",0.129,0,-80.679169,37.334721,104689
"Vulpes_velox",0.129,0,-114.033333,39.483334,93326
"Vulpes_vulpes",0.129,0,-114.033333,39.483334,93326
"Vulpes_vulpes",0.129,0,-79.76722,37.952778,104035
"Canis_latrans",0.0117,0,-104.199997,31.183332,74474
"Canis_latrans",0.0117,0,-98.099998,30.358334,79584
"Canis_latrans",0.0117,0,-113.099998,46.666668,162133
"Canis_lupus",0.0117,0,-29.888332,82.125,162014
"Canis_lupus",0.0117,0,-68.31778,44.330555,122450
"Canis_lupus",0.0117,0,-82.678001,39.125,195062
"Canis_lupus",0.0117,0,-122.749916,48.212296,215546
"Canis_lupus",0.0117,0,-161.833328,67.966667,220460
"Canis_lupus",0.0117,0,-75.607674,44.803844,221863
"Canis_lupus",0.0117,0,-93.60083,76.30278,228928
"Canis_lupus",0.0117,0,-94.263603,58.764702,229538
"Urocyon_cinereoargenteus",0.0117,0,-78.414719,38.628056,104675
"Urocyon_cinereoargenteus",0.0117,0,-82.599998,39.68,195066
"Urocyon_cinereoargenteus",0.0117,0,-82.678001,39.125,195062
"Urocyon_cinereoargenteus",0.0117,0,-75.607674,44.803844,221863
"Urocyon_cinereoargenteus",0.0117,0,-112.109261,36.058647,233123
"Urocyon_littoralis",0.0117,0,-120.192497,34.003887,231012
"Urocyon_littoralis",0.0117,0,-119.530281,33.279167,162157
"Vulpes_lagopus",0.0117,0,-29.888332,82.125,162014
"Vulpes_lagopus",0.0117,0,-53.28046,68.371445,187755
"Vulpes_lagopus",0.0117,0,-170.344727,57.177502,92955
"Vulpes_lagopus",0.0117,0,-34.250999,82.228104,227758
"Vulpes_lagopus",0.0117,0,-31.219444,82.183609,227817
"Vulpes_lagopus",0.0117,0,-30.266666,82.15667,226353
"Vulpes_lagopus",0.0117,0,-30.2089,82.153,227826
"Vulpes_lagopus",0.0117,0,-30.027599,82.105202,227829
"Vulpes_lagopus",0.0117,0,-29.928801,82.150902,227870
"Vulpes_lagopus",0.0117,0,-24.564722,81.995834,227873
"Vulpes_lagopus",0.0117,0,-32.774799,83.101196,227875
"Vulpes_lagopus",0.0117,0,-23.769444,80.656944,227876
"Vulpes_lagopus",0.0117,0,-18.088612,77.610832,227877
"Vulpes_lagopus",0.0117,0,-138.898331,69.573608,228443
"Vulpes_lagopus",0.0117,0,-124.664001,72.206497,228444
"Vulpes_lagopus",0.0117,0,-82.843597,68.670197,228756
"Vulpes_lagopus",0.0117,0,-64.840797,63.322899,228896
"Vulpes_lagopus",0.0117,0,-93.930702,72.705399,228898
"Vulpes_lagopus",0.0117,0,-93.699997,76.300003,160848
"Vulpes_lagopus",0.0117,0,-70.597702,64.0522,228919
"Vulpes_lagopus",0.0117,0,-82.375,68.5597,228920
"Vulpes_lagopus",0.0117,0,-133.901993,69.349983,228921
"Vulpes_lagopus",0.0117,0,-103.820557,69.746666,228927
"Vulpes_lagopus",0.0117,0,-93.60083,76.30278,228928
"Vulpes_lagopus",0.0117,0,-75.679802,78.752098,229484
"Vulpes_lagopus",0.0117,0,-93.504601,72.466698,229489
"Vulpes_lagopus",0.0117,0,-18.783199,74.542503,229885
"Vulpes_lagopus",0.0117,0,-18.793612,74.550552,229940
"Vulpes_lagopus",0.0117,0,-21.120832,74.109169,229942
"Vulpes_lagopus",0.0117,0,-20.774445,74.127777,229943
"Vulpes_lagopus",0.0117,0,-70.776665,78.214447,230120
"Vulpes_vulpes",0.0117,0,-113.099998,46.666668,162133
"Vulpes_vulpes",0.0117,0,-161.833328,67.966667,220460
"Vulpes_vulpes",0.0117,0,-75.607674,44.803844,221863
"Vulpes_vulpes",0.0117,0,-73.965363,45.317013,221970
"Vulpes_vulpes",0.0117,0,-73.965363,45.317013,224189
"Vulpes_vulpes",0.0117,0,-138.898331,69.573608,228443
"Vulpes_vulpes",0.0117,0,-63.864201,59.451099,228844
"Vulpes_vulpes",0.0117,0,-70.597702,64.0522,228919
"Vulpes_vulpes",0.0117,0,-133.901993,69.349983,228921
